tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound,sentiment_label,text_processed_raw,text_processed
"['supercharge', 'trades', 'win', 'usdt', 'prize', 'pool', 'join', 'kucoin', 'futures', 'trading', 'competition', 'ramadan', 'compete', 'share', 'prize', 'pool', 'kucoin', 'futurestrading', 'ramadantrading']",supercharge trades win usdt prize pool join kucoin futures trading competition ramadan compete share prize pool kucoin futurestrading ramadantrading,1,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.93}",0.0,0.486,0.514,0.93,positive,supercharge trades win usdt prize pool join kucoin futures trading competition ramadan compete share prize pool kucoin futurestrading ramadantrading,supercharge trade win usdt prize pool join kucoin future trading competition ramadan compete share prize pool kucoin futurestrading ramadantrading
"['support', 'successfully', 'launched', 'first', 'food', 'pack', 'distribution', 'drive', 'providing', 'iftar', 'dinners', 'food', 'packs', 'families', 'anarkali', 'lahore', 'beginning', 'join', 'us', 'spreading', 'kindness', 'ensuring', 'one', 'goes', 'hungry', 'ramadan']",support successfully launched first food pack distribution drive providing iftar dinners food packs families anarkali lahore beginning join us spreading kindness ensuring one goes hungry ramadan,2,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9136}",0.0,0.576,0.424,0.9136,neutral,support successfully launched first food pack distribution drive providing iftar dinners food packs families anarkali lahore beginning join us spreading kindness ensuring one goes hungry ramadan,support successfully launched first food pack distribution drive providing iftar dinner food pack family anarkali lahore beginning join u spreading kindness ensuring one go hungry ramadan
"['talib', 'afghanistan', 'women', 'banned', 'praying', 'mosques', 'holy', 'month', 'ramadan', 'ban', 'enforced', 'herat', 'kandahar', 'women', 'forcibly', 'expelled', 'mosques', 'taraweeh', 'prayers', 'kandahar']",talib afghanistan women banned praying mosques holy month ramadan ban enforced herat kandahar women forcibly expelled mosques taraweeh prayers kandahar,2,"{'neg': 0.317, 'neu': 0.59, 'pos': 0.092, 'compound': -0.7269}",0.317,0.59,0.092,-0.7269,neutral,talib afghanistan women banned praying mosques holy month ramadan ban enforced herat kandahar women forcibly expelled mosques taraweeh prayers kandahar,talib afghanistan woman banned praying mosque holy month ramadan ban enforced herat kandahar woman forcibly expelled mosque taraweeh prayer kandahar
"['talib', 'leaders', 'live', 'luxury', 'afghan', 'burqa-clad', 'women', 'beg', 'piece', 'bread', 'ramadan', 'khost', 'city', 'heartland', 'haqqanis', 'women', 'work', 'un-islamic', 'begging', 'streets', 'somehow', 'islamic', 'acceptable']",talib leaders live luxury afghan burqa-clad women beg piece bread ramadan khost city heartland haqqanis women work un-islamic begging streets somehow islamic acceptable,2,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}",0.0,0.905,0.095,0.3182,neutral,talib leaders live luxury afghan burqa-clad women beg piece bread ramadan khost city heartland haqqanis women work un-islamic begging streets somehow islamic acceptable,talib leader live luxury afghan woman beg piece bread ramadan khost city heartland haqqanis woman work begging street somehow islamic acceptable
"['talib', 'welcomed', 'american', 'porn', 'star', 'whitney', 'wright', 'holy', 'month', 'ramadan', 'granting', 'visa', 'security', 'escort', 'access', 'multiple', 'cities', 'including', 'kabul', 'herat', 'mazar-i-sharif', 'bamyan', 'shared', 'photos', 'band-e', 'amir', 'afghan', 'women', 'banned']",talib welcomed american porn star whitney wright holy month ramadan granting visa security escort access multiple cities including kabul herat mazar-i-sharif bamyan shared photos band-e amir afghan women banned,2,"{'neg': 0.082, 'neu': 0.658, 'pos': 0.26, 'compound': 0.6705}",0.082,0.658,0.26,0.6705,neutral,talib welcomed american porn star whitney wright holy month ramadan granting visa security escort access multiple cities including kabul herat mazar-i-sharif bamyan shared photos band-e amir afghan women banned,talib welcomed american porn star whitney wright holy month ramadan granting visa security escort access multiple city including kabul herat bamyan shared photo amir afghan woman banned
"['taraweeh', 'arrives', 'ramadan', 'soothes', 'soul', 'leaves', 'us', 'full', 'blessings']",taraweeh arrives ramadan soothes soul leaves us full blessings,2,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5423}",0.0,0.696,0.304,0.5423,neutral,taraweeh arrives ramadan soothes soul leaves us full blessings,taraweeh arrives ramadan soothes soul leaf u full blessing
"['taraweeh', 'prayers', 'masjid', 'al', 'haram', 'th', 'night', 'ramadan']",taraweeh prayers masjid al haram th night ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,taraweeh prayers masjid al haram th night ramadan,taraweeh prayer masjid al haram th night ramadan
"['tate', 'brothers', 'feeding', 'hundreds', 'orphans', 'ramadan', '']",tate brothers feeding hundreds orphans ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,tate brothers feeding hundreds orphans ramadan ,tate brother feeding hundred orphan ramadan
"['taxpayer', 'funded', 'ramadan', 'food', 'packs', 'muslim', 'prisoners', 'rewarding', 'muslim', 'rapists', 'prison']",taxpayer funded ramadan food packs muslim prisoners rewarding muslim rapists prison,0,"{'neg': 0.512, 'neu': 0.329, 'pos': 0.16, 'compound': -0.8176}",0.512,0.329,0.16,-0.8176,negative,taxpayer funded ramadan food packs muslim prisoners rewarding muslim rapists prison,taxpayer funded ramadan food pack muslim prisoner rewarding muslim rapist prison
"['tell', 'vatican', 'state', 'apostasy', 'celebrates', 'ramadan', 'equivalent', 'lent']",tell vatican state apostasy celebrates ramadan equivalent lent,2,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.0,0.654,0.346,0.5719,neutral,tell vatican state apostasy celebrates ramadan equivalent lent,tell vatican state apostasy celebrates ramadan equivalent lent
"['ten', 'du as', 'change', 'life', 'ramadan', '', 'thread']",ten du as change life ramadan thread,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,ten du as change life ramadan  thread,ten du change life ramadan thread
"['th', 'ramadan', 'prayer', 'ya', 'rabbi', 'give', 'jobs', 'jobless']",th ramadan prayer ya rabbi give jobs jobless,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,th ramadan prayer ya rabbi give jobs jobless,th ramadan prayer ya rabbi give job jobless
"['th', 'ramadan', 'wanna', 'share', 'shortest', 'powerful', 'dua', 'allahuma', 'inni', 'alukal-afiyah']",th ramadan wanna share shortest powerful dua allahuma inni alukal-afiyah,2,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.0,0.615,0.385,0.6124,neutral,th ramadan wanna share shortest powerful dua allahuma inni alukal-afiyah,th ramadan wanna share shortest powerful dua allahuma inni
"['thank', 'abandoning', 'us', 'provided', 'ramadan', 'iftar', 'meals', 'families', 'northern', 'gaza', 'still', 'continuing', 'provide', 'iftar', 'meals', 'rely', 'support', 'keep', 'making', 'difference']",thank abandoning us provided ramadan iftar meals families northern gaza still continuing provide iftar meals rely support keep making difference,2,"{'neg': 0.105, 'neu': 0.685, 'pos': 0.21, 'compound': 0.3818}",0.105,0.685,0.21,0.3818,neutral,thank abandoning us provided ramadan iftar meals families northern gaza still continuing provide iftar meals rely support keep making difference,thank abandoning u provided ramadan iftar meal family northern gaza still continuing provide iftar meal rely support keep making difference
"['', 'things', 'rama n', '', '', 'thread']",things rama n thread,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral, things rama n   thread,thing rama n thread
"['things', 'ramadan', '']",things ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,things ramadan ,thing ramadan
"['think', 'british', 'supermarkets', 'stop', 'promoting', 'ramadan', 'yes']",think british supermarkets stop promoting ramadan yes,1,"{'neg': 0.193, 'neu': 0.351, 'pos': 0.456, 'compound': 0.4588}",0.193,0.351,0.456,0.4588,positive,think british supermarkets stop promoting ramadan yes,think british supermarket stop promoting ramadan yes
"['think', 'cardinal', 'islam', 'way', 'keeps', 'going', 'ramadan', 'penitential', 'tradition', 'pre-dates', 'islam', 'years', 'origins', 'penitential', 'example', 'lord', 'jesus', 'christ', 'son', 'god', 'second', 'person', 'holy', 'trinity']",think cardinal islam way keeps going ramadan penitential tradition pre-dates islam years origins penitential example lord jesus christ son god second person holy trinity,2,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.2732}",0.0,0.916,0.084,0.2732,neutral,think cardinal islam way keeps going ramadan penitential tradition pre-dates islam years origins penitential example lord jesus christ son god second person holy trinity,think cardinal islam way keep going ramadan penitential tradition islam year origin penitential example lord jesus christ son god second person holy trinity
"['thinking', 'back', 'guy', 'reported', 'police', 'compared', 'ramadan', 'pancake', 'day', 'made', 'holiday', 'genuinely', 'surprised', 'uk', 'police', 'arrest', 'pancake', 'day', 'actually', 'christian', 'holy', 'day', 'marking', 'end', 'shrovetide']",thinking back guy reported police compared ramadan pancake day made holiday genuinely surprised uk police arrest pancake day actually christian holy day marking end shrovetide,2,"{'neg': 0.083, 'neu': 0.759, 'pos': 0.159, 'compound': 0.296}",0.083,0.759,0.159,0.296,neutral,thinking back guy reported police compared ramadan pancake day made holiday genuinely surprised uk police arrest pancake day actually christian holy day marking end shrovetide,thinking back guy reported police compared ramadan pancake day made holiday genuinely surprised uk police arrest pancake day actually christian holy day marking end shrovetide
"['third', 'day', 'ramadan', 'continued', 'efforts', 'provide', 'warm', 'nourishing', 'meals', 'fasting', 'time', 'hardship', 'simple', 'meal', 'means', 'everything', 'keep', 'delivering', 'iftar', 'families', 'throughout', 'month', 'let', 'keep', 'feeding', 'gaza', 'together', 'donate', 'share']",third day ramadan continued efforts provide warm nourishing meals fasting time hardship simple meal means everything keep delivering iftar families throughout month let keep feeding gaza together donate share,2,"{'neg': 0.071, 'neu': 0.802, 'pos': 0.127, 'compound': 0.2023}",0.071,0.802,0.127,0.2023,neutral,third day ramadan continued efforts provide warm nourishing meals fasting time hardship simple meal means everything keep delivering iftar families throughout month let keep feeding gaza together donate share,third day ramadan continued effort provide warm nourishing meal fasting time hardship simple meal mean everything keep delivering iftar family throughout month let keep feeding gaza together donate share
"['thread', 'muslim', 'communities', 'across', 'world', 'taking', 'part', 'ramadan', 'taraweeh', 'prayer', 'beijing', 'china']",thread muslim communities across world taking part ramadan taraweeh prayer beijing china,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,thread muslim communities across world taking part ramadan taraweeh prayer beijing china,thread muslim community across world taking part ramadan taraweeh prayer beijing china
"['three', 'ashras', 'ramadan']",three ashras ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,three ashras ramadan,three ashras ramadan
"['three', 'hours', 'missed', 'rama n', '', '', '', 'must', 'know']",three hours missed rama n must know,2,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",0.268,0.732,0.0,-0.296,neutral,three hours missed rama n    must know,three hour missed rama n must know
"['throwback', 'arab', 'muslim', 'travels', 'iran', 'ramadan', 'shocked', 'nearly', 'nobody', 'fasts', 'takes', 'islam', 'seriously']",throwback arab muslim travels iran ramadan shocked nearly nobody fasts takes islam seriously,2,"{'neg': 0.267, 'neu': 0.733, 'pos': 0.0, 'compound': -0.4588}",0.267,0.733,0.0,-0.4588,neutral,throwback arab muslim travels iran ramadan shocked nearly nobody fasts takes islam seriously,throwback arab muslim travel iran ramadan shocked nearly nobody fast take islam seriously
"['throwback', 'argument', 'two', 'uk', 'residents', 'woman', 'eating', 'public', 'bus', 'muslim', 'man', 'argues', 'aroma', 'food', 'disrupting', 'ramadan', 'fast']",throwback argument two uk residents woman eating public bus muslim man argues aroma food disrupting ramadan fast,2,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",0.254,0.746,0.0,-0.6249,neutral,throwback argument two uk residents woman eating public bus muslim man argues aroma food disrupting ramadan fast,throwback argument two uk resident woman eating public bus muslim man argues aroma food disrupting ramadan fast
"['throwback', 'rama n', 'cat', 'jumped', 'onto', 'imam', 'leading', 'taraw h', 'handled', 'perfectly', '']",throwback rama n cat jumped onto imam leading taraw h handled perfectly,2,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}",0.0,0.724,0.276,0.6369,neutral,throwback rama n cat jumped onto imam leading taraw h handled perfectly ,throwback rama n cat jumped onto imam leading taraw h handled perfectly
"['time', 'heal', 'allah', 'sincere', 'dua', 'one', 'night', 'tahajjud', 'one', 'ramadan', 'one', 'umrah', 'etc', 'save', 'years', 'agony', 'comes', 'sincerity', 'intention', 'one', 'good', 'ramadan', 'put', 'whole', 'year', 'ahead']",time heal allah sincere dua one night tahajjud one ramadan one umrah etc save years agony comes sincerity intention one good ramadan put whole year ahead,2,"{'neg': 0.083, 'neu': 0.655, 'pos': 0.262, 'compound': 0.7184}",0.083,0.655,0.262,0.7184,neutral,time heal allah sincere dua one night tahajjud one ramadan one umrah etc save years agony comes sincerity intention one good ramadan put whole year ahead,time heal allah sincere dua one night tahajjud one ramadan one umrah etc save year agony come sincerity intention one good ramadan put whole year ahead
"['tips', 'ramadan', 'already', 'joined']",tips ramadan already joined,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,tips ramadan already joined,tip ramadan already joined
"['today', 'exchanged', 'ramadan', 'greetings', 'officials', 'ramadan', 'gathering', 'attended', 'lecture', 'titled', 'upcoming', 'breakthroughs', 'human', 'health', 'presented', 'edward', 'schulak', 'founder', 'edenroc', 'biosciences', 'ramadan', 'month', 'generosity', 'giving', 'dedication']",today exchanged ramadan greetings officials ramadan gathering attended lecture titled upcoming breakthroughs human health presented edward schulak founder edenroc biosciences ramadan month generosity giving dedication,2,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8176}",0.0,0.721,0.279,0.8176,neutral,today exchanged ramadan greetings officials ramadan gathering attended lecture titled upcoming breakthroughs human health presented edward schulak founder edenroc biosciences ramadan month generosity giving dedication,today exchanged ramadan greeting official ramadan gathering attended lecture titled upcoming breakthrough human health presented edward schulak founder edenroc bioscience ramadan month generosity giving dedication
